CRUCH,Programas,Año,Cálculo1,Nombre Región,Matrícula total,Matrícula primer año,Área Conocimiento,Nombre Carrera,Tipo Título,Tipo título,Horario,NombreComuna,Nombre Institución,NombreRegion,Matrícula primer año hombres,Matrícula primer año mujeres,Matrícula total hombres,Matrícula total mujeres,anio,tRegion1_NombreRegion
Privada,0,01/01/2010,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,Santiago,I.P. DEL VALLE CENTRAL,Región Metropolitana,,,,,2010,Región Metropolitana
Privada,0,01/01/2010,0,Región Metropolitana,0,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,Santiago,I.P. DEL VALLE CENTRAL,Región Metropolitana,,,,,2010,Región Metropolitana
Privada,1,01/01/2011,21,Región Metropolitana,21,21,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Providencia,I.P. DUOC UC,Región Metropolitana,15,6,15,6,2011,Región Metropolitana
Privada,1,01/01/2012,26,Región Metropolitana,26,26,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,San Bernardo,I.P. LA ARAUCANA,Región Metropolitana,20,6,20,6,2012,Región Metropolitana
Privada,1,01/01/2012,6,Región Metropolitana,6,4,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,San Bernardo,I.P. LA ARAUCANA,Región Metropolitana,3,1,5,1,2012,Región Metropolitana
Privada,1,01/01/2012,27,Región Metropolitana,27,27,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,San Bernardo,I.P. LA ARAUCANA,Región Metropolitana,25,2,25,2,2012,Región Metropolitana
Privada,1,01/01/2012,37,Región Metropolitana,37,14,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,San Bernardo,I.P. LA ARAUCANA,Región Metropolitana,12,2,31,6,2012,Región Metropolitana
Privada,1,01/01/2012,36,Región Metropolitana,36,6,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. IBEROAMERICANA DE CIENCIAS Y TECNOLOGÍA,Región Metropolitana,5,1,33,3,2012,Región Metropolitana
Privada,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Cerrillos,I.P. DUOC UC,Región Metropolitana,0,0,0,0,2011,Región Metropolitana
Privada,0,01/01/2013,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,San Joaquín,I.P. SANTO TOMÁS,Región Metropolitana,0,0,0,0,2013,Región Metropolitana
Privada,0,01/01/2013,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,San Joaquín,I.P. SANTO TOMÁS,Región Metropolitana,0,0,0,0,2013,Región Metropolitana
Privada,1,01/01/2012,35,Región Metropolitana,35,11,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,Ñuñoa,C.F.T. INACAP,Región Metropolitana,10,1,33,2,2012,Región Metropolitana
Privada,1,01/01/2014,45,Región Metropolitana,45,17,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Ñuñoa,C.F.T. INACAP,Región Metropolitana,17,0,42,3,2014,Región Metropolitana
Privada,1,01/01/2012,36,Región Metropolitana,36,13,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Ñuñoa,C.F.T. INACAP,Región Metropolitana,13,0,35,1,2012,Región Metropolitana
Privada,1,01/01/2014,32,Región Metropolitana,32,21,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Santiago,C.F.T. INACAP,Región Metropolitana,20,1,29,3,2014,Región Metropolitana
Privada,1,01/01/2013,27,Región Metropolitana,27,22,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Santiago,C.F.T. INACAP,Región Metropolitana,19,3,23,4,2013,Región Metropolitana
Privada,1,01/01/2013,17,Región Metropolitana,17,17,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Providencia,U. FINIS TERRAE,Región Metropolitana,14,3,14,3,2013,Región Metropolitana
Privada,1,01/01/2014,36,Región Metropolitana,36,25,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,San Joaquín,I.P. SANTO TOMÁS,Región Metropolitana,23,2,32,4,2014,Región Metropolitana
Privada,1,01/01/2014,41,Región Metropolitana,41,28,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,San Joaquín,I.P. SANTO TOMÁS,Región Metropolitana,24,4,36,5,2014,Región Metropolitana
Privada,1,01/01/2014,52,Región Metropolitana,52,11,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,11,0,47,5,2014,Región Metropolitana
Privada,1,01/01/2012,41,Región Metropolitana,41,11,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,9,2,34,7,2012,Región Metropolitana
Privada,1,01/01/2010,30,Región Metropolitana,30,29,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,28,1,29,1,2010,Región Metropolitana
Privada,1,01/01/2011,45,Región Metropolitana,45,26,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,24,2,41,4,2011,Región Metropolitana
Privada,1,01/01/2013,53,Región Metropolitana,53,11,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,10,1,46,7,2013,Región Metropolitana
Privada,0,01/01/2012,0,Región Metropolitana,0,0,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,Estación Central,I.P. SANTO TOMÁS,Región Metropolitana,0,0,0,0,2012,Región Metropolitana
Privada,1,01/01/2014,37,Región Metropolitana,37,18,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Vespertino,Melipilla,U. DEL PACÍFICO,Región Metropolitana,16,2,34,3,2014,Región Metropolitana
Privada,1,01/01/2014,47,Región Metropolitana,47,5,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,4,1,45,2,2014,Región Metropolitana
Privada,1,01/01/2012,39,Región Metropolitana,39,8,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,7,1,36,3,2012,Región Metropolitana
Privada,1,01/01/2010,36,Región Metropolitana,36,31,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,29,2,34,2,2010,Región Metropolitana
Privada,1,01/01/2011,33,Región Metropolitana,33,14,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,14,0,31,2,2011,Región Metropolitana
Privada,1,01/01/2013,52,Región Metropolitana,52,10,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Ñuñoa,U. TECNOLÓGICA DE CHILE INACAP,Región Metropolitana,10,0,49,3,2013,Región Metropolitana
Privada,1,01/01/2012,32,Región Metropolitana,32,25,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,Estación Central,I.P. SANTO TOMÁS,Región Metropolitana,22,3,28,4,2012,Región Metropolitana
Privada,0,01/01/2012,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Estación Central,I.P. SANTO TOMÁS,Región Metropolitana,0,0,0,0,2012,Región Metropolitana
Privada,1,01/01/2012,23,Región Metropolitana,23,12,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Estación Central,I.P. SANTO TOMÁS,Región Metropolitana,10,2,20,3,2012,Región Metropolitana
Privada,1,01/01/2014,14,Región Metropolitana,14,14,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,,I.P. ESUCOMEX,,12,2,12,2,2014,Región Metropolitana
Privada,1,01/01/2014,18,Región Metropolitana,18,18,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. ESUCOMEX,,17,1,17,1,2014,Región Metropolitana
Privada,1,01/01/2011,107,Región Metropolitana,107,78,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Providencia,U. UCINF,Región Metropolitana,71,7,99,8,2011,Región Metropolitana
Privada,1,01/01/2011,62,Región Metropolitana,62,45,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Providencia,U. UCINF,Región Metropolitana,40,5,54,8,2011,Región Metropolitana
Privada,1,01/01/2013,75,Región Metropolitana,75,13,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,,I.P. AIEP,,12,1,64,11,2013,Región Metropolitana
Privada,1,01/01/2014,64,Región Metropolitana,64,17,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,,I.P. AIEP,,17,,58,6,2014,Región Metropolitana
Privada,1,01/01/2013,37,Región Metropolitana,37,13,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. AIEP,,11,2,34,3,2013,Región Metropolitana
Privada,1,01/01/2013,237,Región Metropolitana,237,29,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. AIEP,,25,4,216,21,2013,Región Metropolitana
Privada,1,01/01/2013,63,Región Metropolitana,63,24,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. AIEP,,17,7,49,14,2013,Región Metropolitana
Privada,1,01/01/2014,75,Región Metropolitana,75,27,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. AIEP,,23,4,60,15,2014,Región Metropolitana
Privada,1,01/01/2014,47,Región Metropolitana,47,13,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. AIEP,,11,2,41,6,2014,Región Metropolitana
Privada,1,01/01/2014,200,Región Metropolitana,200,30,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. AIEP,,27,3,180,20,2014,Región Metropolitana
Privada,1,01/01/2011,60,Región Metropolitana,60,38,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,,I.P. AIEP,,34,4,54,6,2011,Región Metropolitana
Privada,1,01/01/2013,77,Región Metropolitana,77,24,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Santiago,I.P. AIEP,Región Metropolitana,20,4,69,8,2013,Región Metropolitana
Privada,1,01/01/2011,30,Región Metropolitana,30,30,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Santiago,I.P. AIEP,Región Metropolitana,27,3,27,3,2011,Región Metropolitana
Privada,1,01/01/2011,41,Región Metropolitana,41,38,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Santiago,I.P. AIEP,Región Metropolitana,33,5,36,5,2011,Región Metropolitana
Privada,1,01/01/2014,23,Región Metropolitana,23,20,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,,I.P. ESUCOMEX,,17,3,20,3,2014,Región Metropolitana
Privada,1,01/01/2011,8,Región Metropolitana,8,0,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,I.P. DEL VALLE CENTRAL,,0,0,8,0,2011,Región Metropolitana
Privada,1,01/01/2012,18,Región Metropolitana,18,10,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,I.P. DEL VALLE CENTRAL,,8,2,16,2,2012,Región Metropolitana
Privada,1,01/01/2013,18,Región Metropolitana,18,11,Tecnología,Técnico en Computación e Informática,Técnico Nivel Superior,Pregrado,Diurno,,I.P. DEL VALLE CENTRAL,,10,1,16,2,2013,Región Metropolitana
Privada,1,01/01/2008,5,Región Metropolitana,5,2,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. IBEROAMERICANA DE CIENCIAS Y TECNOLOGÍA,Región Metropolitana,2,0,5,0,2008,Región Metropolitana
Privada,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Providencia,U. SEK,Región Metropolitana,,,,,2011,Región Metropolitana
Privada,1,01/01/2013,25,Región Metropolitana,25,15,Tecnología,Ingeniería en Computación e Informática y similares,Profesional con Licenciatura,Pregrado,Vespertino,Providencia,U. SEK,Región Metropolitana,13,2,21,4,2013,Región Metropolitana
Privada,0,01/01/2011,0,Región Metropolitana,0,0,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Las Condes,U. DE LOS ANDES,Región Metropolitana,0,0,0,0,2011,Región Metropolitana
Privada,1,01/01/2012,15,Región Metropolitana,15,0,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Las Condes,U. DE LOS ANDES,Región Metropolitana,0,0,15,0,2012,Región Metropolitana
Privada,1,01/01/2012,89,Región Metropolitana,89,89,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,San Joaquín,I.P. DUOC UC,Región Metropolitana,81,8,81,8,2012,Región Metropolitana
Privada,1,01/01/2013,158,Región Metropolitana,158,89,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,San Joaquín,I.P. DUOC UC,Región Metropolitana,80,9,143,15,2013,Región Metropolitana
Privada,1,01/01/2012,40,Región Metropolitana,40,40,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,San Joaquín,I.P. DUOC UC,Región Metropolitana,39,1,39,1,2012,Región Metropolitana
Privada,1,01/01/2013,91,Región Metropolitana,91,59,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,San Joaquín,I.P. DUOC UC,Región Metropolitana,54,5,83,8,2013,Región Metropolitana
Privada,1,01/01/2008,61,Región Metropolitana,61,61,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,,I.P. DE CHILE,,45,16,45,16,2008,Región Metropolitana
Privada,1,01/01/2014,105,Región Metropolitana,105,31,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,,I.P. DE CHILE,,29,2,98,7,2014,Región Metropolitana
Privada,1,01/01/2014,22,Región Metropolitana,22,11,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,San Joaquín,I.P. DE CHILE,Región Metropolitana,10,1,19,3,2014,Región Metropolitana
Privada,1,01/01/2014,48,Región Metropolitana,48,23,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,San Joaquín,I.P. DE CHILE,Región Metropolitana,22,1,44,4,2014,Región Metropolitana
Privada,1,01/01/2009,29,Región Metropolitana,29,29,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Vespertino,,I.P. SANTO TOMÁS,,21,8,21,8,2009,Región Metropolitana
Privada,1,01/01/2008,41,Región Metropolitana,41,37,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. SAN SEBASTIÁN,Región Metropolitana,32,5,35,6,2008,Región Metropolitana
Privada,1,01/01/2008,320,Región Metropolitana,320,102,Tecnología,Ingeniería Civil en Computación y/o Informática,Profesional con Licenciatura,Pregrado,Diurno,Santiago,U. MAYOR,Región Metropolitana,79,23,264,56,2008,Región Metropolitana
Privada,1,01/01/2012,139,Región Metropolitana,139,68,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,,I.P. DE CHILE,,61,7,126,13,2012,Región Metropolitana
Privada,1,01/01/2013,130,Región Metropolitana,130,54,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,,I.P. DE CHILE,,46,8,118,12,2013,Región Metropolitana
Privada,0,01/01/2012,0,Región Metropolitana,0,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Providencia,I.P. DUOC UC,Región Metropolitana,0,0,0,0,2012,Región Metropolitana
Privada,1,01/01/2012,43,Región Metropolitana,43,24,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,San Joaquín,I.P. DE CHILE,Región Metropolitana,21,3,39,4,2012,Región Metropolitana
Privada,1,01/01/2013,36,Región Metropolitana,36,18,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,San Joaquín,I.P. DE CHILE,Región Metropolitana,15,3,30,6,2013,Región Metropolitana
Privada,1,01/01/2013,4,Región Metropolitana,4,0,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Diurno,Providencia,I.P. DUOC UC,Región Metropolitana,0,0,0,4,2013,Región Metropolitana
Privada,1,01/01/2012,62,Región Metropolitana,62,62,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,San Joaquín,I.P. DUOC UC,Región Metropolitana,58,4,58,4,2012,Región Metropolitana
Privada,1,01/01/2013,136,Región Metropolitana,136,89,Tecnología,Técnico en Análisis de Sistemas Informáticos,Técnico Nivel Superior,Pregrado,Diurno,San Joaquín,I.P. DUOC UC,Región Metropolitana,79,10,120,16,2013,Región Metropolitana
Privada,1,01/01/2012,27,Región Metropolitana,27,11,Tecnología,Ingeniería en Computación e Informática y similares,Profesional,Pregrado,Vespertino,Providencia,I.P. DUOC UC,Región Metropolitana,9,2,23,4,2012,Región Metropolitana
